id,title,is_paid,price,headline,num_subscribers,avg_rating,num_reviews,num_comments,num_lectures,content_length_min,published_time,last_update_date,category,subcategory,topic,language,course_url,instructor_name,instructor_url
9236.0,Learn SALSA in 5 Hours and Dance Your Way to Fun & Excitement!,True,29.99,Five Hours of Expert Instruction That Will Bring You Endless Hours of Fun & Excitement.,6999.0,4.5,349.0,110.0,19.0,307.0,2011-08-27T23:52:49Z,,Health & Fitness,Dance,Salsa Dancing,English,/course/learn-salsa-with-5-hours-of-instruction/,OnSean Zion AKA Seaon Stylist-Bristol,/user/seaonstylistbristol/
9385.0,Microsoft Excel 2010: Advanced Training,True,49.99,Master Advanced Excel 2010 Features. Become A Expert And Learn To Use Excel Like A Pro With This Advanced Excel Training,75572.0,4.5,2479.0,611.0,135.0,498.0,2011-09-08T01:08:04Z,2017-01-09,Office Productivity,Microsoft,Excel,English,/course/advanced-excel/,Infinite Skills,/user/infiniteskills/
9646.0,PLC Programming Basics to Advanced Siemens S7-1200,True,179.99,The ultimate PLC training experience to learn PLC automation.,1276.0,4.0,235.0,63.0,59.0,553.0,2011-09-14T11:08:56Z,2017-12-29,IT & Software,Hardware,Siemens SIMATIC,English,/course/introduction-to-automation-tutorialbay/,Mepi.pl Video Tutorials,/user/bartoszbarlowski/
9521.0,How to Start a Business,True,49.99,The most comprehensive online course for starting and growing your own business.,991.0,3.55,64.0,23.0,104.0,515.0,2011-10-12T17:21:40Z,2015-09-03,Business,Entrepreneurship,Entrepreneurship Fundamentals,English,/course/how-to-start-a-business/,Bplans School of Business,/user/timberry/
9513.0,Learning Autodesk AutoCAD - Crash Course,True,19.99,Autocad - Crash Course is for people looking to get a handle on this powerful software in a short amount of time.,1975.0,3.85,160.0,54.0,16.0,166.0,2011-09-13T07:27:46Z,,Design,Design Tools,AutoCAD,English,/course/this-is-learning-autocad-crash-course/,Andrew Schroeder,/user/andrewschroeder/
9463.0,Programming Java for Beginners - The Ultimate Java Tutorial,True,49.99,Learn Java Programming at your own Pace. Comes Complete with Working Files and a Verifiable Certificate of Completion.,54983.0,4.5,1374.0,347.0,114.0,585.0,2011-09-15T15:19:57Z,2017-01-09,Development,Programming Languages,Java,English,/course/learn-to-program-with-java/,Infinite Skills,/user/infiniteskills/
9707.0,"Simple, Healthy Fall Recipes",True,19.99,"Cook Healthy Fall Recipes Easily. Celebrate Fall with Seasonal Salads, Entrees, Desserts, and Cocktails.",78.0,4.857143,7.0,1.0,19.0,161.0,2011-09-22T19:51:38Z,,Lifestyle,Food & Beverage,Cooking,English,/course/fall-recipes/,Red Jen Ford,/user/redjenford/
9712.0,Beginner Adobe Premiere Pro CS5 Tutorial,True,49.99,Learn how to use Adobe Premiere with Expert Film Maker Phil Hawkins,5775.0,4.5,54.0,22.0,71.0,312.0,2011-09-19T21:18:43Z,,Design,Design Tools,Adobe Premiere,English,/course/adobe-premiere-tutorial/,Infinite Skills,/user/infiniteskills/
10413.0,WordPress for Beginners,True,44.99,Wordpress tutorial for beginners focusing on the essential concepts and knowledge you need to get started with WordPress,424.0,4.2,34.0,12.0,39.0,169.0,2011-10-21T18:13:28Z,,Design,Web Design,WordPress,English,/course/wordpress-3-for-beginners/,OS Training LLC,/user/nicksavov2/
9711.0,Beginner PHP and MySQL Tutorial,False,0.0,Learn PHP and MySQL and start developing web apps like a pro!,320480.0,3.8020833,10279.0,2024.0,156.0,642.0,2011-09-19T21:09:35Z,2017-01-09,Development,Programming Languages,MySQL,English,/course/php-mysql-tutorial/,Infinite Skills,/user/infiniteskills/
10251.0,Block Buster: Overcoming Writer's Block,True,19.99,Stuck in writing? Learn the best creative writing exercises out there to help you overcome writer's block!,94.0,4.5,3.0,0.0,29.0,127.0,2011-12-17T23:33:10Z,,Business,Communication,Brainstorming Strategies,English,/course/blockbuster-overcoming-writers-block/,Michele Rousseau,/user/michelerousseau/
10318.0,Adobe Photoshop for Photographers,True,49.99,Take Your Digital Photographs to The Next Level with this Adobe Photoshop CS5 Tutorial.,1245.0,4.2,47.0,15.0,139.0,625.0,2011-10-18T20:22:10Z,2017-01-09,Design,Design Tools,Photoshop,English,/course/photoshop-cs5-for-photographers/,Infinite Skills,/user/infiniteskills/
10620.0,Practical Transformation Using XSLT and XPath (5-hour free preview; 24 hours total),True,179.99,"5-day class for transforming XML covers every element, every attribute and every function of W3C XSLT/XPath 1.0 and 2.0.",1168.0,4.55,217.0,41.0,71.0,1441.0,2011-10-28T18:13:56Z,2020-05-03,Development,Web Development,XSLT,English,/course/practical-transformation-using-xslt-and-xpath/,G. Ken Holman,/user/gkenholman/
10320.0,Adobe Acrobat X Professional Tutorial - Learn The Easy Way,True,49.99,Master Acrobat X. Create a PDF then edit and share it. Acrobat X does so much more than you think.,741.0,4.35,43.0,13.0,81.0,518.0,2011-10-18T20:33:23Z,2017-01-09,Design,Design Tools,Adobe Acrobat,English,/course/learning-adobe-acrobat-x/,Infinite Skills,/user/infiniteskills/
10317.0,Beginners Adobe Illustrator CS5 Tutorial,True,49.99,Learn Adobe Illustrator CS5 at your own pace. Over 10 hours of tutorial videos from a leading Adobe Expert.,1175.0,4.15,157.0,57.0,160.0,593.0,2011-10-14T21:53:25Z,2017-01-09,Design,Design Tools,Adobe Illustrator,English,/course/adobe-illustrator-cs5/,Infinite Skills,/user/infiniteskills/
10321.0,Learn to Program with C++,True,49.99,Take your C++ Programming to the next level. Course Duration: 6.5 Hours - 80 Lessons,4132.0,4.55,512.0,144.0,108.0,599.0,2011-10-14T21:48:38Z,2017-01-09,Development,Programming Languages,C (programming language),English,/course/learn-c/,Infinite Skills,/user/infiniteskills/
10449.0,"Spanish 1-4: Beginner, Elementary, Intermediate and Advanced",True,49.99,"Learn Spanish with 323 lessons (109 hours of content) covering Beginner, Elementary, Intermediate and Advanced Spanish.",52515.0,4.332344,8382.0,1305.0,323.0,6552.0,2011-10-22T02:11:23Z,2022-08-14,Teaching & Academics,Language Learning,Spanish Language,English,/course/spanish-101-beginning-spanish-spanish-for-beginners/,Simple3 L,/user/seanmartin/
10723.0,Adobe Flash CS5.5 for Beginners,False,0.0,Learn how to use Flash CS5.5 with ultimate flash cs5 tutorials to create Interactive Content.,95977.0,4.5,488.0,119.0,148.0,634.0,2011-11-03T18:09:14Z,2017-01-09,Design,Design Tools,Adobe Flash,English,/course/learn-adobe-flash-with-infinite-skills/,Andy Anderson,/user/andyanderson/
10967.0,How to Market Your Business,True,19.99,The definitive course for creating a successful marketing plan for your business,341.0,4.2,18.0,9.0,25.0,129.0,2011-12-06T22:25:08Z,2018-05-22,Marketing,Marketing Fundamentals,Business Strategy,English,/course/how-to-market-your-business/,Bplans School of Business,/user/timberry/
10629.0,Introduction to Microsoft SQL Server Databases,True,44.99,Learn how to build a simple SQL Server database to collect and analyze your data in this Microsoft SQL server training,178.0,3.7142856,7.0,2.0,10.0,102.0,2011-10-31T02:22:04Z,,Development,Database Design & Development,Microsoft SQL,English,/course/introduction-to-sql-server-databases/,Baya Dewald,/user/bayadewald/
10681.0,Advanced Ruby Programming: 10 Steps to Mastery,True,74.99,Take your Ruby programming to the next level with Huw Collingbourne's simple guide to advanced Ruby coding.,22098.0,3.8,479.0,117.0,38.0,722.0,2011-11-16T21:15:27Z,2020-07-30,Development,Programming Languages,Ruby,English,/course/expert-ruby-programming-ten-steps-to-mastery/,Huw Collingbourne,/user/huwcollingbourne/
10971.0,How to Budget and Forecast for Your Business,True,19.99,"by Tim Berry, Business Planning Expert",743.0,4.3,87.0,22.0,33.0,140.0,2011-12-06T22:24:55Z,2018-05-22,Business,Sales,Business Budgeting,English,/course/how-to-budget-and-forecast-for-your-business/,Bplans School of Business,/user/timberry/
10935.0,Inventory Optimization,True,4.0,Quantitative Approach  towards Inventory Management,378.0,3.7,74.0,6.0,17.0,134.0,2011-11-15T15:32:32Z,2021-02-04,Business,Business Analytics & Intelligence,Inventory Control,English,/course/inventory-control-concepts-for-managers-t/,Girijesh Pathak,/user/girijeshpathak/
10973.0,Getting Investors for Your Business Startup,True,19.99,Everything you need to know to raise funds to get your business started,121.0,4.6,5.0,0.0,21.0,127.0,2011-12-06T22:24:39Z,2018-05-22,Business,Entrepreneurship,Business Strategy,English,/course/how-to-raise-money-for-your-business/,Bplans School of Business,/user/timberry/
10722.0,Beginners Adobe Dreamweaver Tutorial,False,0.0,Go hands-on with web design skills in Adobe Dreamweaver CS5.5 with one of the world's top software trainers!,59656.0,4.2,629.0,157.0,157.0,545.0,2011-11-03T18:10:18Z,2017-01-09,Design,Design Tools,Dreamweaver,English,/course/learn-dreamweaver-with-infinite-skills/,Infinite Skills,/user/infiniteskills/
10812.0,CCNA 2020 200-125 Video Boot Camp With Chris Bryant,True,19.99,"Join The 90,000+ Students Who Are Learning Real-World Skills AND Earning Their CCNA!",104329.0,4.6842103,24946.0,4281.0,509.0,3736.0,2012-01-05T14:11:39Z,2018-08-03,IT & Software,IT Certifications,Cisco CCNA,English,/course/ccna-on-demand-video-boot-camp/,Chris Bryant,/user/chrisbryant/
10964.0,Introduction to Entrepreneurship ,True,19.99,Everything you need to know to make it as a successful entrepreneur,104.0,4.05,10.0,1.0,21.0,124.0,2011-12-06T22:25:21Z,2018-05-22,Business,Entrepreneurship,Entrepreneurship Fundamentals,English,/course/introduction-to-entrepreneurship/,Bplans School of Business,/user/timberry/
11152.0,Learning C# .NET - Programming for Beginners. ,True,49.99,Learn to Program in C# .NET from an Expert. Over 100 Lessons that allow you to learn C# Programming at your own pace.,3048.0,4.5,420.0,93.0,115.0,463.0,2011-11-29T01:29:27Z,2017-01-09,Development,Programming Languages,C#,English,/course/c-sharp-for-beginners/,Infinite Skills,/user/infiniteskills/
11331.0,SEO Training Course by Moz,False,0.0,Learn SEO tips and tricks in this SEO training course from Moz,294159.0,4.4850745,18498.0,4227.0,21.0,206.0,2011-11-22T23:03:57Z,2017-03-08,Marketing,Search Engine Optimization,SEO,English,/course/whiteboard-seo/,Moz moz,/user/seomoz/
11197.0,PHP Tutorial: PHP/MySQL for Beginners,True,54.99,Learn PHP online with MySQL and Start Developing Web Apps like a Pro!,1612.0,4.45,163.0,55.0,48.0,342.0,2011-12-17T16:59:23Z,2020-10-03,Development,Programming Languages,PHP,English,/course/phpmysql-for-beginners/,Dollar Design School,/user/marklassoff/
11305.0,Getting Started with Ruby on Rails,True,19.99,Foundations for Building Web Apps with Ruby on Rails,9643.0,3.85,128.0,31.0,49.0,957.0,2012-06-05T08:03:36Z,2017-09-01,Development,Programming Languages,Ruby on Rails,English,/course/getting-started-with-ruby-on-rails/,Paul Krause,/user/profpaulkrause/
11051.0,Introducción a JavaScript,True,19.99,Dale vida a tus sitios HTML5 con JavaScript! Aprende desde cero el lenguaje que le da interactividad a toda la web.,1578.0,4.35,339.0,137.0,30.0,170.0,2013-11-09T05:07:39Z,2013-12-03,Development,Web Development,JavaScript,Spanish,/course/introduccion-a-javascript-x/,Carlos Solis,/user/carlossolis/
11418.0,Speak English Like a Native: Troubleshooting Course for ESL,True,49.99,"English language students, learn conversation skills with over 50 video lectures in this Basic English language course.",9423.0,4.3,610.0,153.0,78.0,343.0,2013-02-01T00:00:24Z,2016-10-06,Teaching & Academics,Language Learning,ESL,English,/course/speak-english-like-a-native-troubleshooting-course-for-esl/,Gabby Wallace,/user/gabriellewallace/
11153.0,Learn jQuery: An In-depth Course For Beginners,True,49.99,Master jQuery at your own Pace. Learn Everything you need to know about jQuery!,7244.0,4.2,164.0,62.0,62.0,266.0,2011-11-29T01:29:11Z,2017-01-09,Development,Web Development,jQuery,English,/course/jquery/,Infinite Skills,/user/infiniteskills/
11670.0,Sell Ebooks on Amazon Kindle and Global Retailers,True,189.99,"Self publishing made easy. Sell ebooks at Amazon, Apple, Google, B&N, Kobo, Smashwords, Scribd and major retailers.",1001.0,3.85,74.0,45.0,44.0,332.0,2011-12-21T03:21:50Z,2015-03-28,Business,Media,Amazon Kindle Direct Publishing (KDP),English,/course/how-to-make-market-and-sell-ebooks-all-for-free/,Jason Matthews,/user/jasonmatthews/
11475.0,"Become a Certified HTML, CSS, JavaScript Web Developer",True,99.99,"Complete coverage of HTML, CSS, Javascript while you Earn Four Respected Certifications",34064.0,4.4291496,2885.0,800.0,523.0,2745.0,2011-12-20T15:29:25Z,2020-11-29,Development,Web Development,Web Development,English,/course/become-a-certified-web-developer/,Dollar Design School,/user/marklassoff/
11922.0,How to Create a Successful WordPress Site,True,59.99,Learn how to create an awesome WordPress site and a bunch of cool tricks to drive traffic to make it super successful!,726.0,4.3,44.0,22.0,55.0,265.0,2012-03-02T01:42:18Z,2013-05-08,Design,Web Design,WordPress,English,/course/how-to-create-a-profitable-wordpress-site-for-your-business/,Miguel Hernandez,/user/miguelhernandez/
12123.0,"Oracle Veritabanı Programlama : SQL, PL/SQL, Oracle Mimarisi",True,999.99,Türkiye'nin ilk ve en kapsamlı PL/SQL ile Oracle veritabanı programlama eğitimidir.,32834.0,4.8428574,570.0,93.0,280.0,1615.0,2017-06-07T00:45:59Z,2021-04-30,Development,Database Design & Development,PL/SQL,Turkish,/course/oracle-plsql-programlama/,Cihan Özhan,/user/cihanozhan/
12226.0,Learn C++ Game Development,False,0.0,C++ game development course for beginners.,58981.0,4.7352943,968.0,202.0,54.0,373.0,2012-05-25T12:48:45Z,2019-06-10,Development,Game Development,C (programming language),English,/course/learn-c-game-development/,Luka Horvat,/user/lukahorvat/
11967.0,Google Local Optimization,True,49.99,How To Rank #1 In Your City In 30 Days with Google Local:,808.0,3.1,14.0,8.0,80.0,455.0,2012-01-28T02:59:37Z,,Office Productivity,Google,SEO,English,/course/the-10-step-google-places-domination-blueprint/,Keith Carpenter,/user/keithcarpenter2/
12137.0,Energy Economics and the Environment,False,0.0,"Environmental issues require trade-offs, primarily in how we use energy. A former White House economist offers answers.",19238.0,4.1,709.0,143.0,27.0,387.0,2012-01-26T04:56:07Z,,Business,Industry,Economics,English,/course/economics-of-energy-and-the-environment/,Ben Ho,/user/benho/
11777.0,How to Make Killer Green Screen Videos,True,29.99,"Learn how to make green screen videos to promote your product and increase your sales,using iMovie green screen tutorial",366.0,4.25,49.0,23.0,20.0,73.0,2012-01-15T19:44:12Z,,Business,Media,Video Creation,English,/course/how-to-make-green-screen-videos-on-a-budget/,Giancarlo Massaro,/user/giancarlomassaro/
12196.0,"SEO beginners : how I get 1,000 visitors a day with SEO",True,59.99,"Search Engine Optimization, SEO. Learn how, as a freelancer working from home, I get 1,000 visitors a day. SEO easy!",6411.0,4.55,601.0,287.0,26.0,129.0,2012-03-12T08:06:29Z,2018-04-20,Marketing,Search Engine Optimization,SEO,English,/course/search-engine-optimization-made-easy/,Len Smith,/user/lensmith2/
12892.0,Brazil for Beginners,False,0.0,Learn Interesting facts about Brazil and how Brazil emerges on the world stage.,11808.0,4.25,401.0,60.0,17.0,293.0,2012-02-14T23:10:13Z,,Teaching & Academics,Humanities,History,English,/course/brazil-for-beginners/,Marshall C. Eakin,/user/marshallceakin/
12124.0,Oracle SQL Developer Eğitimi,False,0.0,Oracle SQL Developer aracını öğrenebileceğiniz kurs.,15448.0,3.590909,247.0,32.0,32.0,84.0,2011-12-27T13:29:58Z,,Office Productivity,Oracle,Oracle SQL,Turkish,/course/oracle-sql-developer-training/,Cihan Özhan,/user/cihanozhan/
12248.0,"Copywriting - Become a Freelance Copywriter, your own boss",True,89.99,Build a successful freelance copywriting business - turn basic writing skills into a paycheck.,32813.0,4.107595,2824.0,987.0,44.0,170.0,2012-01-12T15:18:45Z,2018-04-20,Marketing,Content Marketing,Copywriting,English,/course/how-to-become-a-copywriter-from-home/,Len Smith,/user/lensmith2/
12256.0,Selling Social Media to Your Boss,False,0.0,Win Buy-In and Resources from Senior Business Decision Makers and Potential Clients,18501.0,4.05,251.0,41.0,32.0,388.0,2012-05-10T06:46:49Z,2012-11-02,Marketing,Social Media Marketing,Social Media Marketing,English,/course/selling-social-marketing/,Eric Schwartzman,/user/ericschwartzman/
12928.0,How to Make a Podcast with Garageband,True,19.99,"Learn how to create and start a podcast with Garageband, Wordpress, and iTunes",271.0,3.5,33.0,20.0,13.0,59.0,2012-01-23T13:03:25Z,2016-01-18,Business,Media,GarageBand,English,/course/how-to-podcast-with-garageband-on-your-mac/,Steinar Knutsen,/user/steinarknutsen/
12855.0,Building Custom WordPress Sites from Scratch,True,49.99,Learn how to build customized WordPress Sites. Over 9 hours of training from an leading expert,6036.0,4.1,193.0,86.0,114.0,531.0,2012-01-20T00:47:40Z,2017-01-09,Design,Web Design,WordPress,English,/course/building-custom-wordpress-sites-from-scratch/,Infinite Skills,/user/infiniteskills/
